Data Point,Voltage,SOC
1152,4.041,97.90693872
1153,4.041,97.90512182
1154,4.041,97.90330493
1155,4.041,97.90148804
1156,4.041,97.89967114
1157,4.041,97.89785425
1158,4.041,97.89603736
1159,4.041,97.89422046
1160,4.041,97.89240357
1161,4.041,97.89058667
1162,4.041,97.88876978
1163,4.041,97.88695289
1164,4.04,97.88513599
1165,4.04,97.8833191
1166,4.04,97.88150221
1167,4.04,97.87968531
1168,4.04,97.87786842
1169,4.04,97.87605153
1170,4.04,97.87423463
1171,4.04,97.87241774
1172,4.04,97.87060085
1173,4.04,97.86878395
1174,4.04,97.86696706
1175,4.04,97.86515017
1176,4.04,97.86333327
1177,4.04,97.86151638
1178,4.04,97.85969949
1179,4.04,97.85788259
1180,4.04,97.8560657
1181,4.04,97.85424881
1182,4.04,97.85243191
1183,4.04,97.85061502
1184,4.04,97.84879812
1185,4.04,97.84698123
1186,4.04,97.84516434
1187,4.04,97.84334744
1188,4.04,97.84153055
1189,4.04,97.83971366
1190,4.04,97.83789676
1191,4.04,97.83607987
1192,4.04,97.83426298
1193,4.04,97.83244608
1194,4.04,97.83062919
1195,4.04,97.8288123
1196,4.04,97.8269954
1197,4.04,97.82517851
1198,4.04,97.82336162
1199,4.04,97.82154472
1200,4.04,97.81972783
1201,4.04,97.81791094
1202,4.04,97.81609404
1203,4.04,97.81427715
1204,4.04,97.81246026
1205,4.04,97.81064336
1206,4.04,97.80882647
1207,4.04,97.80700958
1208,4.04,97.80519268
1209,4.04,97.80337579
1210,4.039,97.80155889
1211,4.04,97.799742
1212,4.04,97.79792511
1213,4.04,97.79610821
1214,4.04,97.79429132
1215,4.04,97.79247443
1216,4.04,97.79065753
1217,4.04,97.78884064
1218,4.04,97.78702375
1219,4.04,97.78520685
1220,4.04,97.78338996
1221,4.04,97.78157307
1222,4.04,97.77975617
1223,4.04,97.77793928
1224,4.04,97.77612239
1225,4.04,97.77430549
1226,4.04,97.7724886
1227,4.039,97.77067171
1228,4.039,97.76885481
1229,4.039,97.76703792
1230,4.039,97.76522103
1231,4.039,97.76340413
1232,4.039,97.76158724
1233,4.039,97.75977034
1234,4.039,97.75795345
1235,4.039,97.75613656
1236,4.039,97.75431966
1237,4.039,97.75250277
1238,4.039,97.75068588
1239,4.039,97.74886898
1240,4.039,97.74705209
1241,4.039,97.7452352
1242,4.039,97.7434183
1243,4.039,97.74160141
1244,4.039,97.73978452
1245,4.039,97.73796762
1246,4.039,97.73615073
1247,4.039,97.73433384
1248,4.039,97.73251694
1249,4.039,97.73070005
1250,4.039,97.72888316
1251,4.039,97.72706626
1252,4.039,97.72524937
1253,4.039,97.72343248
1254,4.039,97.72161558
1255,4.039,97.71979869
1256,4.039,97.71798179
1257,4.039,97.7161649
1258,4.039,97.71434801
1259,4.039,97.71253111
1260,4.039,97.71071422
1261,4.039,97.70889733
1262,4.039,97.70708043
1263,4.039,97.70526354
1264,4.039,97.70344665
1265,4.039,97.70162975
1266,4.039,97.69981286
1267,4.039,97.69799597
1268,4.039,97.69617907
1269,4.039,97.69436218
1270,4.039,97.69254529
1271,4.039,97.69072839
1272,4.039,97.6889115
1273,4.039,97.68709461
1274,4.039,97.68527771
1275,4.039,97.68346082
1276,4.039,97.68164393
1277,4.039,97.67982703
1278,4.039,97.67801014
1279,4.039,97.67619324
1280,4.039,97.67437635
1281,4.039,97.67255946
1282,4.039,97.67074256
1283,4.039,97.66892567
1284,4.039,97.66710878
1285,4.039,97.66529188
1286,4.039,97.66347499
1287,4.039,97.6616581
1288,4.039,97.6598412
1289,4.039,97.65802431
1290,4.039,97.65620742
1291,4.039,97.65439052
1292,4.039,97.65257363
1293,4.039,97.65075674
1294,4.039,97.64893984
1295,4.039,97.64712295
1296,4.039,97.64530606
1297,4.039,97.64348916
1298,4.039,97.64167227
1299,4.039,97.63985538
1300,4.039,97.63803848
1301,4.039,97.63622159
1302,4.039,97.63440469
1303,4.039,97.6325878
1304,4.039,97.63077091
1305,4.039,97.62895401
1306,4.039,97.62713712
1307,4.039,97.62532023
1308,4.039,97.62350333
1309,4.039,97.62168644
1310,4.039,97.61986955
1311,4.039,97.61805265
1312,4.039,97.61623576
1313,4.039,97.61441887
1314,4.039,97.61260197
1315,4.039,97.61078508
1316,4.039,97.60896819
1317,4.039,97.60715129
1318,4.039,97.6053344
1319,4.039,97.60351751
1320,4.039,97.60170061
1321,4.039,97.59988372
1322,4.039,97.59806683
1323,4.039,97.59624993
1324,4.039,97.59443304
1325,4.039,97.59261614
1326,4.039,97.59079925
1327,4.039,97.58898236
1328,4.039,97.58716546
1329,4.039,97.58534857
1330,4.039,97.58353168
1331,4.039,97.58171478
1332,4.039,97.57989789
1333,4.039,97.578081
1334,4.039,97.5762641
1335,4.039,97.57444721
1336,4.039,97.57263032
1337,4.039,97.57081342
1338,4.039,97.56899653
1339,4.039,97.56717964
1340,4.039,97.56536274
1341,4.039,97.56354585
1342,4.039,97.56172896
1343,4.039,97.55991206
1344,4.039,97.55809517
1345,4.039,97.55627828
1346,4.039,97.55446138
1347,4.039,97.55264449
1348,4.039,97.55082759
1349,4.039,97.5490107
1350,4.039,97.54719381
1351,4.039,97.54537691
1352,4.039,97.54356002
1353,4.039,97.54174313
1354,4.039,97.53992623
1355,4.039,97.53810934
1356,4.039,97.53629245
1357,4.039,97.53447555
1358,4.039,97.53265866
1359,4.039,97.53084177
1360,4.039,97.52902487
1361,4.039,97.52720798
1362,4.039,97.52539109
1363,4.039,97.52357419
1364,4.039,97.5217573
1365,4.039,97.51994041
1366,4.039,97.51812351
1367,4.039,97.51630662
1368,4.039,97.51448973
1369,4.039,97.51267283
1370,4.039,97.51085594
1371,4.039,97.50903905
1372,4.039,97.50722215
1373,4.039,97.50540526
1374,4.039,97.50358836
1375,4.039,97.50177147
1376,4.039,97.49995458
1377,4.039,97.49813768
1378,4.039,97.49632079
1379,4.039,97.4945039
1380,4.039,97.492687
1381,4.039,97.49087011
1382,4.039,97.48905322
1383,4.039,97.48723632
1384,4.039,97.48541943
1385,4.039,97.48360254
1386,4.039,97.48178564
1387,4.039,97.47996875
1388,4.039,97.47815186
1389,4.039,97.47633496
1390,4.039,97.47451807
1391,4.039,97.47270118
1392,4.039,97.47088428
1393,4.039,97.46906739
1394,4.039,97.4672505
1395,4.039,97.4654336
1396,4.039,97.46361671
1397,4.039,97.46179981
1398,4.039,97.45998292
1399,4.039,97.45816603
1400,4.039,97.45634913
1401,4.039,97.45453224
1402,4.039,97.45271535
1403,4.039,97.45089845
1404,4.039,97.44908156
1405,4.039,97.44726467
1406,4.039,97.44544777
1407,4.039,97.44363088
1408,4.039,97.44181399
1409,4.039,97.43999709
1410,4.039,97.4381802
1411,4.039,97.43636331
1412,4.039,97.43454641
1413,4.039,97.43272952
1414,4.039,97.43091263
1415,4.039,97.42909573
1416,4.039,97.42727884
1417,4.039,97.42546195
1418,4.039,97.42364505
1419,4.039,97.42182816
1420,4.039,97.42001126
1421,4.039,97.41819437
1422,4.039,97.41637748
1423,4.039,97.41456058
1424,4.039,97.41274369
1425,4.039,97.4109268
1426,4.039,97.4091099
1427,4.039,97.40729301
1428,4.039,97.40547612
1429,4.038,97.40365922
1430,4.038,97.40184233
1431,4.038,97.40002544
1432,4.038,97.39820854
1433,4.038,97.39639165
1434,4.038,97.39457476
1435,4.038,97.39275786
1436,4.038,97.39094097
1437,4.038,97.38912408
1438,4.038,97.38730718
1439,4.038,97.38549029
1440,4.038,97.3836734
1441,4.038,97.3818565
1442,4.038,97.38003961
1443,4.038,97.37822271
1444,4.038,97.37640582
1445,4.038,97.37458893
1446,4.038,97.37277203
1447,4.038,97.37095514
1448,4.038,97.36913825
1449,4.038,97.36732135
1450,4.038,97.36550446
1451,4.038,97.36368757
1452,4.038,97.36187067
1453,4.038,97.36005378
1454,4.038,97.35823689
1455,4.038,97.35641999
1456,4.038,97.3546031
1457,4.038,97.35278621
1458,4.038,97.35096931
1459,4.038,97.34915242
1460,4.038,97.34733553
1461,4.038,97.34551863
1462,4.038,97.34370174
1463,4.038,97.34188485
1464,4.038,97.34006795
1465,4.038,97.33825106
1466,4.038,97.33643416
1467,4.038,97.33461727
1468,4.038,97.33280038
1469,4.038,97.33098348
1470,4.038,97.32916659
1471,4.038,97.3273497
1472,4.038,97.3255328
1473,4.038,97.32371591
1474,4.038,97.32189902
1475,4.038,97.32008212
1476,4.037,97.31826523
1477,4.037,97.31644834
1478,4.038,97.31463144
1479,4.038,97.31281455
1480,4.038,97.31099766
1481,4.038,97.30918076
1482,4.038,97.30736387
1483,4.037,97.30554698
1484,4.037,97.30373008
1485,4.037,97.30191319
1486,4.037,97.3000963
1487,4.037,97.2982794
1488,4.037,97.29646251
1489,4.037,97.29464561
1490,4.037,97.29282872
1491,4.037,97.29101183
1492,4.037,97.28919493
1493,4.037,97.28737804
1494,4.037,97.28556115
1495,4.037,97.28374425
1496,4.037,97.28192736
1497,4.037,97.28011047
1498,4.037,97.27829357
1499,4.036,97.27647668
1500,4.036,97.27465979
1501,4.036,97.27284289
1502,4.036,97.271026
1503,4.036,97.26920911
1504,4.036,97.26739221
1505,4.036,97.26557532
1506,4.036,97.26375843
1507,4.036,97.26194153
1508,4.036,97.26012464
1509,4.036,97.25830775
1510,4.036,97.25649085
1511,4.036,97.25467396
1512,4.036,97.25285706
1513,4.036,97.25104017
1514,4.036,97.24922328
1515,4.036,97.24740638
1516,4.036,97.24558949
1517,4.036,97.2437726
1518,4.036,97.2419557
1519,4.036,97.24013881
1520,4.036,97.23832192
1521,4.036,97.23650502
1522,4.036,97.23468813
1523,4.036,97.23287124
1524,4.036,97.23105434
1525,4.036,97.22923745
1526,4.036,97.22742056
1527,4.035,97.22560366
1528,4.035,97.22378677
1529,4.035,97.22196988
1530,4.035,97.22015298
1531,4.035,97.21833609
1532,4.035,97.2165192
1533,4.035,97.2147023
1534,4.035,97.21288541
1535,4.035,97.21106852
1536,4.035,97.20925162
1537,4.035,97.20743473
1538,4.035,97.20561783
1539,4.035,97.20380094
1540,4.035,97.20198405
1541,4.035,97.20016715
1542,4.035,97.19835026
1543,4.035,97.19653337
1544,4.035,97.19471647
1545,4.035,97.19289958
1546,4.035,97.19108269
1547,4.035,97.18926579
1548,4.034,97.1874489
1549,4.034,97.18563201
1550,4.034,97.18381511
1551,4.034,97.18199822
1552,4.034,97.18018133
1553,4.035,97.17836443
1554,4.035,97.17654754
1555,4.034,97.17473065
1556,4.034,97.17291375
1557,4.035,97.17109686
1558,4.034,97.16927997
1559,4.034,97.16746307
1560,4.034,97.16564618
1561,4.034,97.16382928
1562,4.034,97.16201239
1563,4.034,97.1601955
1564,4.034,97.1583786
1565,4.034,97.15656171
1566,4.034,97.15474482
1567,4.034,97.15292792
1568,4.034,97.15111103
1569,4.034,97.14929414
1570,4.034,97.14747724
1571,4.034,97.14566035
1572,4.034,97.14384346
1573,4.034,97.14202656
1574,4.034,97.14020967
1575,4.034,97.13839278
1576,4.034,97.13657588
1577,4.034,97.13475899
1578,4.034,97.1329421
1579,4.034,97.1311252
1580,4.034,97.12930831
1581,4.034,97.12749142
1582,4.034,97.12567452
1583,4.034,97.12385763
1584,4.034,97.12204073
1585,4.034,97.12022384
1586,4.034,97.11840695
1587,4.034,97.11659005
1588,4.034,97.11477316
1589,4.034,97.11295627
1590,4.034,97.11113937
1591,4.034,97.10932248
1592,4.034,97.10750559
1593,4.034,97.10568869
1594,4.034,97.1038718
1595,4.034,97.10205491
1596,4.034,97.10023801
1597,4.034,97.09842112
1598,4.034,97.09660423
1599,4.034,97.09478733
1600,4.034,97.09297044
1601,4.034,97.09115355
1602,4.034,97.08933665
1603,4.034,97.08751976
1604,4.034,97.08570287
1605,4.034,97.08388597
1606,4.034,97.08206908
1607,4.034,97.08025218
1608,4.034,97.07843529
1609,4.034,97.0766184
1610,4.034,97.0748015
1611,4.034,97.07298461
1612,4.034,97.07116772
1613,4.033,97.06935082
1614,4.033,97.06753393
1615,4.033,97.06571704
1616,4.033,97.06390014
1617,4.033,97.06208325
1618,4.033,97.06026636
1619,4.033,97.05844946
1620,4.033,97.05663257
1621,4.033,97.05481568
1622,4.033,97.05299878
1623,4.033,97.05118189
1624,4.033,97.049365
1625,4.033,97.0475481
1626,4.033,97.04573121
1627,4.033,97.04391432
1628,4.033,97.04209742
1629,4.033,97.04028053
1630,4.033,97.03846363
1631,4.033,97.03664674
1632,4.033,97.03482985
1633,4.033,97.03301295
1634,4.033,97.03119606
1635,4.033,97.02937917
1636,4.033,97.02756227
1637,4.033,97.02574538
1638,4.033,97.02392849
1639,4.033,97.02211159
1640,4.033,97.0202947
1641,4.033,97.01847781
1642,4.033,97.01666091
1643,4.033,97.01484402
1644,4.033,97.01302713
1645,4.033,97.01121023
1646,4.033,97.00939334
1647,4.033,97.00757645
1648,4.033,97.00575955
1649,4.033,97.00394266
1650,4.033,97.00212577
1651,4.033,97.00030887
1652,4.033,96.99849198
1653,4.033,96.99667508
1654,4.033,96.99485819
1655,4.033,96.9930413
1656,4.033,96.9912244
1657,4.033,96.98940751
1658,4.033,96.98759062
1659,4.033,96.98577372
1660,4.033,96.98395683
1661,4.033,96.98213994
1662,4.033,96.98032304
1663,4.033,96.97850615
1664,4.033,96.97668926
1665,4.033,96.97487236
1666,4.033,96.97305547
1667,4.033,96.97123858
1668,4.033,96.96942168
1669,4.033,96.96760479
1670,4.033,96.9657879
1671,4.033,96.963971
1672,4.033,96.96215411
1673,4.033,96.96033722
1674,4.033,96.95852032
1675,4.033,96.95670343
1676,4.033,96.95488654
1677,4.033,96.95306964
1678,4.033,96.95125275
1679,4.033,96.94943585
1680,4.033,96.94761896
1681,4.033,96.94580207
1682,4.033,96.94398517
1683,4.033,96.94216828
1684,4.033,96.94035139
1685,4.033,96.93853449
1686,4.033,96.9367176
1687,4.033,96.93490071
1688,4.033,96.93308381
1689,4.033,96.93126692
1690,4.033,96.92945003
1691,4.033,96.92763313
1692,4.033,96.92581624
1693,4.033,96.92399935
1694,4.033,96.92218245
1695,4.033,96.92036556
1696,4.033,96.91854867
1697,4.033,96.91673177
1698,4.033,96.91491488
1699,4.033,96.91309799
1700,4.033,96.91128109
1701,4.033,96.9094642
1702,4.033,96.9076473
1703,4.033,96.90583041
1704,4.033,96.90401352
1705,4.033,96.90219662
1706,4.033,96.90037973
1707,4.033,96.89856284
1708,4.033,96.89674594
1709,4.033,96.89492905
1710,4.033,96.89311216
1711,4.033,96.89129526
1712,4.033,96.88947837
1713,4.033,96.88766148
1714,4.033,96.88584458
1715,4.033,96.88402769
1716,4.033,96.8822108
1717,4.033,96.8803939
1718,4.033,96.87857701
1719,4.033,96.87676012
1720,4.033,96.87494322
1721,4.033,96.87312633
1722,4.033,96.87130944
1723,4.033,96.86949254
1724,4.033,96.86767565
1725,4.033,96.86585875
1726,4.033,96.86404186
1727,4.033,96.86222497
1728,4.033,96.86040807
1729,4.033,96.85859118
1730,4.033,96.85677429
1731,4.033,96.85495739
1732,4.033,96.8531405
1733,4.033,96.85132361
1734,4.033,96.84950671
1735,4.033,96.84768982
1736,4.033,96.84587293
1737,4.033,96.84405603
1738,4.033,96.84223914
1739,4.032,96.84042225
1740,4.032,96.83860535
1741,4.032,96.83678846
1742,4.032,96.83497157
1743,4.032,96.83315467
1744,4.032,96.83133778
1745,4.032,96.82952089
1746,4.032,96.82770399
1747,4.032,96.8258871
1748,4.032,96.8240702
1749,4.032,96.82225331
1750,4.032,96.82043642
1751,4.032,96.81861952
1752,4.032,96.81680263
1753,4.032,96.81498574
1754,4.032,96.81316884
1755,4.032,96.81135195
1756,4.032,96.80953506
1757,4.032,96.80771816
1758,4.032,96.80590127
1759,4.032,96.80408438
1760,4.032,96.80226748
1761,4.032,96.80045059
1762,4.032,96.7986337
1763,4.032,96.7968168
1764,4.032,96.79499991
1765,4.032,96.79318302
1766,4.032,96.79136612
1767,4.032,96.78954923
1768,4.032,96.78773234
1769,4.032,96.78591544
1770,4.032,96.78409855
1771,4.032,96.78228165
1772,4.032,96.78046476
1773,4.032,96.77864787
1774,4.032,96.77683097
1775,4.031,96.77501408
1776,4.031,96.77319719
1777,4.032,96.77138029
1778,4.031,96.7695634
1779,4.031,96.76774651
1780,4.031,96.76592961
1781,4.031,96.76411272
1782,4.031,96.76229583
1783,4.031,96.76047893
1784,4.031,96.75866204
1785,4.031,96.75684515
1786,4.031,96.75502825
1787,4.031,96.75321136
1788,4.031,96.75139447
1789,4.031,96.74957757
1790,4.031,96.74776068
1791,4.031,96.74594379
1792,4.031,96.74412689
1793,4.031,96.74231
1794,4.031,96.7404931
1795,4.031,96.73867621
1796,4.031,96.73685932
1797,4.031,96.73504242
1798,4.031,96.73322553
1799,4.031,96.73140864
1800,4.031,96.72959174
1801,4.03,96.72777485
1802,4.03,96.72595796
1803,4.03,96.72414106
1804,4.031,96.72232417
1805,4.031,96.72050728
1806,4.031,96.71869038
1807,4.03,96.71687349
1808,4.03,96.7150566
1809,4.03,96.7132397
1810,4.03,96.71142281
1811,4.03,96.70960592
1812,4.03,96.70778902
1813,4.03,96.70597213
1814,4.03,96.70415524
1815,4.03,96.70233834
1816,4.03,96.70052145
1817,4.03,96.69870455
1818,4.03,96.69688766
1819,4.03,96.69507077
1820,4.03,96.69325387
1821,4.03,96.69143698
1822,4.03,96.68962009
1823,4.03,96.68780319
1824,4.03,96.6859863
1825,4.03,96.68416941
1826,4.03,96.68235251
1827,4.03,96.68053562
1828,4.03,96.67871873
1829,4.03,96.67690183
1830,4.03,96.67508494
1831,4.03,96.67326805
1832,4.03,96.67145115
1833,4.03,96.66963426
1834,4.03,96.66781737
1835,4.03,96.66600047
1836,4.03,96.66418358
1837,4.03,96.66236669
1838,4.03,96.66054979
1839,4.029,96.6587329
1840,4.029,96.65691601
1841,4.029,96.65509911
1842,4.029,96.65328222
1843,4.029,96.65146532
1844,4.029,96.64964843
1845,4.029,96.64783154
1846,4.029,96.64601464
1847,4.029,96.64419775
1848,4.029,96.64238086
1849,4.029,96.64056396
1850,4.029,96.63874707
1851,4.029,96.63693018
1852,4.029,96.63511328
1853,4.029,96.63329639
1854,4.029,96.6314795
1855,4.029,96.6296626
1856,4.029,96.62784571
1857,4.029,96.62602882
1858,4.029,96.62421192
1859,4.029,96.62239503
1860,4.029,96.62057814
1861,4.029,96.61876124
1862,4.029,96.61694435
1863,4.029,96.61512746
1864,4.029,96.61331056
1865,4.029,96.61149367
1866,4.029,96.60967677
1867,4.029,96.60785988
1868,4.029,96.60604299
1869,4.029,96.60422609
1870,4.029,96.6024092
1871,4.029,96.60059231
1872,4.029,96.59877541
1873,4.029,96.59695852
1874,4.029,96.59514163
1875,4.029,96.59332473
1876,4.029,96.59150784
1877,4.029,96.58969095
1878,4.029,96.58787405
1879,4.029,96.58605716
1880,4.029,96.58424027
1881,4.029,96.58242337
1882,4.029,96.58060648
1883,4.029,96.57878959
1884,4.029,96.57697269
1885,4.029,96.5751558
1886,4.029,96.57333891
1887,4.029,96.57152201
1888,4.029,96.56970512
1889,4.029,96.56788822
1890,4.029,96.56607133
1891,4.029,96.56425444
1892,4.029,96.56243754
1893,4.029,96.56062065
1894,4.029,96.55880376
1895,4.029,96.55698686
1896,4.029,96.55516997
1897,4.029,96.55335308
1898,4.029,96.55153618
1899,4.028,96.54971929
1900,4.028,96.5479024
1901,4.029,96.5460855
1902,4.028,96.54426861
1903,4.028,96.54245172
1904,4.028,96.54063482
1905,4.028,96.53881793
1906,4.028,96.53700104
1907,4.028,96.53518414
1908,4.028,96.53336725
1909,4.028,96.53155036
1910,4.028,96.52973346
1911,4.028,96.52791657
1912,4.028,96.52609967
1913,4.028,96.52428278
1914,4.028,96.52246589
1915,4.028,96.52064899
1916,4.028,96.5188321
1917,4.028,96.51701521
1918,4.028,96.51519831
1919,4.028,96.51338142
1920,4.028,96.51156453
1921,4.028,96.50974763
1922,4.028,96.50793074
1923,4.028,96.50611385
1924,4.028,96.50429695
1925,4.028,96.50248006
1926,4.028,96.50066317
1927,4.028,96.49884627
1928,4.028,96.49702938
1929,4.028,96.49521249
1930,4.028,96.49339559
1931,4.028,96.4915787
1932,4.028,96.48976181
1933,4.028,96.48794491
1934,4.028,96.48612802
1935,4.028,96.48431112
1936,4.028,96.48249423
1937,4.028,96.48067734
1938,4.028,96.47886044
1939,4.028,96.47704355
1940,4.028,96.47522666
1941,4.028,96.47340976
1942,4.028,96.47159287
1943,4.028,96.46977598
1944,4.028,96.46795908
1945,4.028,96.46614219
1946,4.028,96.4643253
1947,4.028,96.4625084
1948,4.028,96.46069151
1949,4.028,96.45887462
1950,4.028,96.45705772
1951,4.028,96.45524083
1952,4.028,96.45342394
1953,4.028,96.45160704
1954,4.028,96.44979015
1955,4.028,96.44797326
1956,4.028,96.44615636
1957,4.028,96.44433947
1958,4.028,96.44252257
1959,4.028,96.44070568
1960,4.028,96.43888879
1961,4.028,96.43707189
1962,4.028,96.435255
1963,4.028,96.43343811
1964,4.028,96.43162121
1965,4.028,96.42980432
1966,4.028,96.42798743
1967,4.028,96.42617053
1968,4.028,96.42435364
1969,4.028,96.42253675
1970,4.028,96.42071985
1971,4.028,96.41890296
1972,4.028,96.41708607
1973,4.028,96.41526917
1974,4.028,96.41345228
1975,4.028,96.41163539
1976,4.028,96.40981849
1977,4.028,96.4080016
1978,4.028,96.40618471
1979,4.028,96.40436781
1980,4.028,96.40255092
1981,4.028,96.40073402
1982,4.028,96.39891713
1983,4.028,96.39710024
1984,4.028,96.39528334
1985,4.028,96.39346645
1986,4.028,96.39164956
1987,4.028,96.38983266
1988,4.028,96.38801577
1989,4.028,96.38619888
1990,4.028,96.38438198
1991,4.028,96.38256509
1992,4.028,96.3807482
1993,4.028,96.3789313
1994,4.028,96.37711441
1995,4.028,96.37529752
1996,4.028,96.37348062
1997,4.028,96.37166373
1998,4.028,96.36984684
1999,4.028,96.36802994
2000,4.028,96.36621305
2001,4.028,96.36439616
2002,4.028,96.36257926
2003,4.028,96.36076237
2004,4.028,96.35894548
2005,4.028,96.35712858
2006,4.028,96.35531169
2007,4.028,96.35349479
2008,4.028,96.3516779
2009,4.028,96.34986101
2010,4.028,96.34804411
2011,4.028,96.34622722
2012,4.028,96.34441033
2013,4.028,96.34259343
2014,4.028,96.34077654
2015,4.028,96.33895965
2016,4.028,96.33714275
2017,4.028,96.33532586
2018,4.028,96.33350897
2019,4.028,96.33169207
2020,4.028,96.32987518
